date,location,total_cases,total_deaths,people_vaccinated,people_vaccinated_per_hundred,new_cases,death_rate
2021-04-14,Germany,3012328.0,85598.0,15055478.0,18.06,0.0,2.841589627689946
2021-04-15,Germany,3012328.0,85598.0,15667226.0,18.79,0.0,2.841589627689946
2021-04-16,Germany,3012328.0,85598.0,16175345.0,19.4,0.0,2.841589627689946
2021-04-17,Germany,3012328.0,85598.0,16477926.0,19.76,0.0,2.841589627689946
2021-04-18,Germany,3154349.0,87225.0,16706088.0,20.04,142021.0,2.7652298461584306
2021-04-19,Germany,3154349.0,87225.0,17042551.0,20.44,0.0,2.7652298461584306
2021-04-20,Germany,3154349.0,87225.0,17568268.0,21.07,0.0,2.7652298461584306
2021-04-21,Germany,3154349.0,87225.0,18243545.0,21.88,0.0,2.7652298461584306
2021-04-22,Germany,3154349.0,87225.0,18815174.0,22.57,0.0,2.7652298461584306
2021-04-23,Germany,3154349.0,87225.0,19287219.0,23.13,0.0,2.7652298461584306
2021-04-24,Germany,3154349.0,87225.0,19590706.0,23.5,0.0,2.7652298461584306
2021-04-25,Germany,3299027.0,88847.0,19821813.0,23.78,144678.0,2.693127397866098
2021-04-26,Germany,3299027.0,88847.0,20183733.0,24.21,0.0,2.693127397866098
2021-04-27,Germany,3299027.0,88847.0,20948569.0,25.13,0.0,2.693127397866098
2021-04-28,Germany,3299027.0,88847.0,21978256.0,26.36,0.0,2.693127397866098
2021-04-29,Germany,3299027.0,88847.0,22787608.0,27.33,0.0,2.693127397866098
2021-04-30,Germany,3299027.0,88847.0,23417029.0,28.09,0.0,2.693127397866098
2021-05-01,Germany,3299027.0,88847.0,23667910.0,28.39,0.0,2.693127397866098
2021-05-02,Germany,3423711.0,90154.0,23861727.0,28.62,124684.0,2.6332245916784447
2021-05-03,Germany,3423711.0,90154.0,24200041.0,29.03,0.0,2.6332245916784447
2021-05-04,Germany,3423711.0,90154.0,24934347.0,29.91,0.0,2.6332245916784447
2021-05-05,Germany,3423711.0,90154.0,25906794.0,31.07,0.0,2.6332245916784447
2021-05-06,Germany,3423711.0,90154.0,26684835.0,32.01,0.0,2.6332245916784447
2021-05-07,Germany,3423711.0,90154.0,27309223.0,32.76,0.0,2.6332245916784447
2021-05-08,Germany,3423711.0,90154.0,27570576.0,33.07,0.0,2.6332245916784447
2021-05-09,Germany,3524558.0,91164.0,27750285.0,33.29,100847.0,2.5865370920268584
2021-05-10,Germany,3524558.0,91164.0,28161977.0,33.78,0.0,2.5865370920268584
2021-05-11,Germany,3524558.0,91164.0,29030065.0,34.82,0.0,2.5865370920268584
2021-05-12,Germany,3524558.0,91164.0,30126164.0,36.14,0.0,2.5865370920268584
2021-05-13,Germany,3524558.0,91164.0,30385655.0,36.45,0.0,2.5865370920268584
2021-05-14,Germany,3524558.0,91164.0,30904486.0,37.07,0.0,2.5865370920268584
2021-05-15,Germany,3524558.0,91164.0,31138870.0,37.35,0.0,2.5865370920268584
2021-05-16,Germany,3595304.0,91840.0,31297546.0,37.54,70746.0,2.554443240404706
2021-05-17,Germany,3595304.0,91840.0,31650437.0,37.96,0.0,2.554443240404706
2021-05-18,Germany,3595304.0,91840.0,32209320.0,38.63,0.0,2.554443240404706
2021-05-19,Germany,3595304.0,91840.0,32831378.0,39.38,0.0,2.554443240404706
2021-05-20,Germany,3595304.0,91840.0,33314874.0,39.96,0.0,2.554443240404706
2021-05-21,Germany,3595304.0,91840.0,33733981.0,40.46,0.0,2.554443240404706
2021-05-22,Germany,3595304.0,91840.0,33919878.0,40.69,0.0,2.554443240404706
2021-05-23,Germany,3647974.0,92288.0,34042722.0,40.83,52670.0,2.5298425920798775
2021-05-24,Germany,3647974.0,92288.0,34184756.0,41.0,0.0,2.5298425920798775
2021-05-25,Germany,3647974.0,92288.0,34496708.0,41.38,0.0,2.5298425920798775
2021-05-26,Germany,3647974.0,92288.0,35092100.0,42.09,0.0,2.5298425920798775
2021-05-27,Germany,3647974.0,92288.0,35588938.0,42.69,0.0,2.5298425920798775
2021-05-28,Germany,3647974.0,92288.0,36028011.0,43.21,0.0,2.5298425920798775
2021-05-29,Germany,3647974.0,92288.0,36209937.0,43.43,0.0,2.5298425920798775
2021-05-30,Germany,3677841.0,92549.0,36312597.0,43.56,29867.0,2.516394808802229
2021-05-31,Germany,3677841.0,92549.0,36562117.0,43.86,0.0,2.516394808802229
2021-06-01,Germany,3677841.0,92549.0,37062543.0,44.46,0.0,2.516394808802229
2021-06-02,Germany,3677841.0,92549.0,37728519.0,45.25,0.0,2.516394808802229
2021-06-03,Germany,3677841.0,92549.0,38014262.0,45.6,0.0,2.516394808802229
2021-06-04,Germany,3677841.0,92549.0,38377981.0,46.03,0.0,2.516394808802229
2021-06-05,Germany,3677841.0,92549.0,38508408.0,46.19,0.0,2.516394808802229
2021-06-06,Germany,3698521.0,92690.0,38571729.0,46.27,20680.0,2.506136912565861
2021-06-07,Germany,3698521.0,92690.0,38816720.0,46.56,0.0,2.506136912565861
2021-06-08,Germany,3698521.0,92690.0,39258873.0,47.09,0.0,2.506136912565861
2021-06-09,Germany,3698521.0,92690.0,39836670.0,47.78,0.0,2.506136912565861
2021-06-10,Germany,3698521.0,92690.0,40348905.0,48.4,0.0,2.506136912565861
2021-06-11,Germany,3698521.0,92690.0,40809050.0,48.95,0.0,2.506136912565861
2021-06-12,Germany,3698521.0,92690.0,40976001.0,49.15,0.0,2.506136912565861
2021-06-13,Germany,3712583.0,92757.0,41043651.0,49.23,14062.0,2.4984491929204005
2021-06-14,Germany,3712583.0,92757.0,41307543.0,49.55,0.0,2.4984491929204005
2021-06-15,Germany,3712583.0,92757.0,41752758.0,50.08,0.0,2.4984491929204005
2021-06-16,Germany,3712583.0,92757.0,42319522.0,50.76,0.0,2.4984491929204005
2021-06-17,Germany,3712583.0,92757.0,42800079.0,51.34,0.0,2.4984491929204005
2021-06-18,Germany,3712583.0,92757.0,43210794.0,51.83,0.0,2.4984491929204005
2021-06-19,Germany,3712583.0,92757.0,43358787.0,52.01,0.0,2.4984491929204005
2021-06-20,Germany,3719868.0,92804.0,43431786.0,52.1,7285.0,2.4948197086563284
2021-06-21,Germany,3719868.0,92804.0,43670172.0,52.38,0.0,2.4948197086563284
2021-06-22,Germany,3719868.0,92804.0,44107739.0,52.91,0.0,2.4948197086563284
2021-06-23,Germany,3719868.0,92804.0,44670207.0,53.58,0.0,2.4948197086563284
2021-06-24,Germany,3719868.0,92804.0,45219659.0,54.24,0.0,2.4948197086563284
2021-06-25,Germany,3719868.0,92804.0,45634792.0,54.74,0.0,2.4948197086563284
2021-06-26,Germany,3719868.0,92804.0,45789536.0,54.92,0.0,2.4948197086563284
2021-06-27,Germany,3724727.0,92834.0,45877927.0,55.03,4859.0,2.4923705817902895
2021-06-28,Germany,3724727.0,92834.0,46138271.0,55.34,0.0,2.4923705817902895
2021-06-29,Germany,3724727.0,92834.0,46581707.0,55.87,0.0,2.4923705817902895
2021-06-30,Germany,3724727.0,92834.0,47103248.0,56.5,0.0,2.4923705817902895
2021-07-01,Germany,3724727.0,92834.0,47569180.0,57.06,0.0,2.4923705817902895
2021-07-02,Germany,3724727.0,92834.0,47960349.0,57.53,0.0,2.4923705817902895
2021-07-03,Germany,3724727.0,92834.0,48126086.0,57.73,0.0,2.4923705817902895
2021-07-04,Germany,3729115.0,92859.0,48220404.0,57.84,4388.0,2.4901082428404595
2021-07-05,Germany,3729115.0,92859.0,48427111.0,58.09,0.0,2.4901082428404595
2021-07-06,Germany,3729115.0,92859.0,48736324.0,58.46,0.0,2.4901082428404595
2021-07-07,Germany,3729115.0,92859.0,49097304.0,58.89,0.0,2.4901082428404595
2021-07-08,Germany,3729115.0,92859.0,49387689.0,59.24,0.0,2.4901082428404595
2021-07-09,Germany,3729115.0,92859.0,49612691.0,59.51,0.0,2.4901082428404595
2021-07-10,Germany,3729115.0,92859.0,49718078.0,59.64,0.0,2.4901082428404595
2021-07-11,Germany,3734712.0,92884.0,49785643.0,59.72,5597.0,2.4870458552091836
2021-07-12,Germany,3734712.0,92884.0,49947580.0,59.91,0.0,2.4870458552091836
2021-07-13,Germany,3734712.0,92884.0,50157626.0,60.16,0.0,2.4870458552091836
2021-07-14,Germany,3734712.0,92884.0,50398325.0,60.45,0.0,2.4870458552091836
2021-07-15,Germany,3734712.0,92884.0,50599497.0,60.69,0.0,2.4870458552091836
2021-07-16,Germany,3734712.0,92884.0,50770509.0,60.9,0.0,2.4870458552091836
2021-07-17,Germany,3734712.0,92884.0,50860299.0,61.01,0.0,2.4870458552091836
2021-07-18,Germany,3743825.0,92914.0,50928932.0,61.09,9113.0,2.4817933530546967
2021-07-19,Germany,3743825.0,92914.0,51032205.0,61.21,0.0,2.4817933530546967
2021-07-20,Germany,3743825.0,92914.0,51181934.0,61.39,0.0,2.4817933530546967
2021-07-21,Germany,3743825.0,92914.0,51361426.0,61.61,0.0,2.4817933530546967
2021-07-22,Germany,3743825.0,92914.0,51505874.0,61.78,0.0,2.4817933530546967
2021-07-23,Germany,3743825.0,92914.0,51629214.0,61.93,0.0,2.4817933530546967
2021-07-24,Germany,3743825.0,92914.0,51692535.0,62.0,0.0,2.4817933530546967
2021-07-25,Germany,3756471.0,92954.0,51729409.0,62.05,12646.0,2.4745033303864186
2021-07-26,Germany,3756471.0,92954.0,51811526.0,62.15,0.0,2.4745033303864186
2021-07-27,Germany,3756471.0,92954.0,51929853.0,62.29,0.0,2.4745033303864186
2021-07-28,Germany,3756471.0,92954.0,52073825.0,62.46,0.0,2.4745033303864186
2021-07-29,Germany,3756471.0,92954.0,52196546.0,62.61,0.0,2.4745033303864186
2021-07-30,Germany,3756471.0,92954.0,52304012.0,62.74,0.0,2.4745033303864186
2021-07-31,Germany,3756471.0,92954.0,52363569.0,62.81,0.0,2.4745033303864186
2021-08-01,Germany,3771993.0,93026.0,52398414.0,62.85,15522.0,2.4662293911998248
2021-08-02,Germany,3771993.0,93026.0,52468902.0,62.94,0.0,2.4662293911998248
2021-08-03,Germany,3771993.0,93026.0,52565590.0,63.05,0.0,2.4662293911998248
2021-08-04,Germany,3771993.0,93026.0,52685477.0,63.19,0.0,2.4662293911998248
2021-08-05,Germany,3771993.0,93026.0,52790363.0,63.32,0.0,2.4662293911998248
2021-08-06,Germany,3771993.0,93026.0,52885528.0,63.43,0.0,2.4662293911998248
2021-08-07,Germany,3771993.0,93026.0,52939173.0,63.5,0.0,2.4662293911998248
2021-08-08,Germany,3792416.0,93115.0,52965856.0,63.53,20423.0,2.455294988735413
2021-08-09,Germany,3792416.0,93115.0,53028063.0,63.61,0.0,2.455294988735413
2021-08-10,Germany,3792416.0,93115.0,53121592.0,63.72,0.0,2.455294988735413
2021-08-11,Germany,3792416.0,93115.0,53250755.0,63.87,0.0,2.455294988735413
2021-08-12,Germany,3792416.0,93115.0,53377459.0,64.02,0.0,2.455294988735413
2021-08-13,Germany,3792416.0,93115.0,53490192.0,64.16,0.0,2.455294988735413
2021-08-14,Germany,3792416.0,93115.0,53558115.0,64.24,0.0,2.455294988735413
2021-08-15,Germany,3824493.0,93259.0,53595542.0,64.29,32077.0,2.4384670072608317
2021-08-16,Germany,3824493.0,93259.0,53680980.0,64.39,0.0,2.4384670072608317
2021-08-17,Germany,3824493.0,93259.0,53805511.0,64.54,0.0,2.4384670072608317
2021-08-18,Germany,3824493.0,93259.0,53953602.0,64.72,0.0,2.4384670072608317
2021-08-19,Germany,3824493.0,93259.0,54092340.0,64.88,0.0,2.4384670072608317
2021-08-20,Germany,3824493.0,93259.0,54216012.0,65.03,0.0,2.4384670072608317
2021-08-21,Germany,3824493.0,93259.0,54288779.0,65.12,0.0,2.4384670072608317
2021-08-22,Germany,3874145.0,93483.0,54327878.0,65.16,49652.0,2.4129969322263363
2021-08-23,Germany,3874145.0,93483.0,54419515.0,65.27,0.0,2.4129969322263363
2021-08-24,Germany,3874145.0,93483.0,54551449.0,65.43,0.0,2.4129969322263363
2021-08-25,Germany,3874145.0,93483.0,54702981.0,65.61,0.0,2.4129969322263363
2021-08-26,Germany,3874145.0,93483.0,54843741.0,65.78,0.0,2.4129969322263363
2021-08-27,Germany,3874145.0,93483.0,54964636.0,65.93,0.0,2.4129969322263363
2021-08-28,Germany,3874145.0,93483.0,55035676.0,66.01,0.0,2.4129969322263363
2021-08-29,Germany,3940516.0,93834.0,55071709.0,66.06,66371.0,2.3812617433858914
2021-08-30,Germany,3940516.0,93834.0,55157612.0,66.16,0.0,2.3812617433858914
2021-08-31,Germany,3940516.0,93834.0,55284711.0,66.31,0.0,2.3812617433858914
2021-09-01,Germany,3940516.0,93834.0,55420873.0,66.48,0.0,2.3812617433858914
2021-09-02,Germany,3940516.0,93834.0,55544025.0,66.62,0.0,2.3812617433858914
2021-09-03,Germany,3940516.0,93834.0,55641765.0,66.74,0.0,2.3812617433858914
2021-09-04,Germany,3940516.0,93834.0,55689661.0,66.8,0.0,2.3812617433858914
2021-09-05,Germany,4015253.0,94266.0,55716108.0,66.83,74737.0,2.3476976419667706
2021-09-06,Germany,4015253.0,94266.0,55780836.0,66.91,0.0,2.3476976419667706
2021-09-07,Germany,4015253.0,94266.0,55883412.0,67.03,0.0,2.3476976419667706
2021-09-08,Germany,4015253.0,94266.0,55997312.0,67.17,0.0,2.3476976419667706
2021-09-09,Germany,4015253.0,94266.0,56109153.0,67.3,0.0,2.3476976419667706
2021-09-10,Germany,4015253.0,94266.0,56194418.0,67.4,0.0,2.3476976419667706
2021-09-11,Germany,4015253.0,94266.0,56237708.0,67.46,0.0,2.3476976419667706
2021-09-12,Germany,4086909.0,94715.0,56260490.0,67.48,71656.0,2.317521628203613
2021-09-13,Germany,4086909.0,94715.0,56322310.0,67.56,0.0,2.317521628203613
2021-09-14,Germany,4086909.0,94715.0,56426542.0,67.68,0.0,2.317521628203613
2021-09-15,Germany,4086909.0,94715.0,56540340.0,67.82,0.0,2.317521628203613
2021-09-16,Germany,4086909.0,94715.0,56654393.0,67.96,0.0,2.317521628203613
2021-09-17,Germany,4086909.0,94715.0,56742995.0,68.06,0.0,2.317521628203613
2021-09-18,Germany,4086909.0,94715.0,56784414.0,68.11,0.0,2.317521628203613
2021-09-19,Germany,4148380.0,95100.0,56806142.0,68.14,61471.0,2.292461153510527
2021-09-20,Germany,4148380.0,95100.0,56858825.0,68.2,0.0,2.292461153510527
2021-09-21,Germany,4148380.0,95100.0,56948424.0,68.31,0.0,2.292461153510527
2021-09-22,Germany,4148380.0,95100.0,57044505.0,68.42,0.0,2.292461153510527
2021-09-23,Germany,4148380.0,95100.0,57143846.0,68.54,0.0,2.292461153510527
2021-09-24,Germany,4148380.0,95100.0,57217496.0,68.63,0.0,2.292461153510527
2021-09-25,Germany,4148380.0,95100.0,57249923.0,68.67,0.0,2.292461153510527
2021-09-26,Germany,4202003.0,95454.0,57266808.0,68.69,53623.0,2.271630934104521
2021-09-27,Germany,4202003.0,95454.0,57313982.0,68.75,0.0,2.271630934104521
2021-09-28,Germany,4202003.0,95454.0,57395969.0,68.85,0.0,2.271630934104521
2021-09-29,Germany,4202003.0,95454.0,57478425.0,68.94,0.0,2.271630934104521
2021-09-30,Germany,4202003.0,95454.0,57553645.0,69.03,0.0,2.271630934104521
2021-10-01,Germany,4202003.0,95454.0,57597606.0,69.09,0.0,2.271630934104521
2021-10-02,Germany,4202003.0,95454.0,57609805.0,69.1,0.0,2.271630934104521
2021-10-03,Germany,4258484.0,95877.0,57613057.0,69.11,56481.0,2.251435017719921
2021-10-04,Germany,4258484.0,95877.0,57644794.0,69.14,0.0,2.251435017719921
2021-10-05,Germany,4258484.0,95877.0,57709637.0,69.22,0.0,2.251435017719921
2021-10-06,Germany,4258484.0,95877.0,57775319.0,69.3,0.0,2.251435017719921
2021-10-07,Germany,4258484.0,95877.0,57846590.0,69.39,0.0,2.251435017719921
2021-10-08,Germany,4258484.0,95877.0,57895067.0,69.44,0.0,2.251435017719921
2021-10-09,Germany,4258484.0,95877.0,57910324.0,69.46,0.0,2.251435017719921
2021-10-10,Germany,4316509.0,96366.0,57915396.0,69.47,58025.0,2.2324985306413123
2021-10-11,Germany,4316509.0,96366.0,57946322.0,69.51,0.0,2.2324985306413123
2021-10-12,Germany,4316509.0,96366.0,58004879.0,69.58,0.0,2.2324985306413123
2021-10-13,Germany,4316509.0,96366.0,58066638.0,69.65,0.0,2.2324985306413123
2021-10-14,Germany,4316509.0,96366.0,58130130.0,69.73,0.0,2.2324985306413123
2021-10-15,Germany,4316509.0,96366.0,58173201.0,69.78,0.0,2.2324985306413123
2021-10-16,Germany,4316509.0,96366.0,58188316.0,69.8,0.0,2.2324985306413123
2021-10-17,Germany,4381868.0,96947.0,58192758.0,69.8,65359.0,2.2124582483999977
2021-10-18,Germany,4381868.0,96947.0,58220793.0,69.83,0.0,2.2124582483999977
2021-10-19,Germany,4381868.0,96947.0,58274154.0,69.9,0.0,2.2124582483999977
2021-10-20,Germany,4381868.0,96947.0,58328531.0,69.96,0.0,2.2124582483999977
2021-10-21,Germany,4381868.0,96947.0,58384275.0,70.03,0.0,2.2124582483999977
2021-10-22,Germany,4381868.0,96947.0,58422933.0,70.08,0.0,2.2124582483999977
2021-10-23,Germany,4381868.0,96947.0,58436875.0,70.09,0.0,2.2124582483999977
2021-10-24,Germany,4479591.0,97998.0,58440911.0,70.1,97723.0,2.187655078331928
2021-10-25,Germany,4479591.0,97998.0,58466637.0,70.13,0.0,2.187655078331928
2021-10-26,Germany,4479591.0,97998.0,58518771.0,70.19,0.0,2.187655078331928
2021-10-27,Germany,4479591.0,97998.0,58573221.0,70.26,0.0,2.187655078331928
2021-10-28,Germany,4479591.0,97998.0,58628872.0,70.32,0.0,2.187655078331928
2021-10-29,Germany,4479591.0,97998.0,58668736.0,70.37,0.0,2.187655078331928
2021-10-30,Germany,4479591.0,97998.0,58683290.0,70.39,0.0,2.187655078331928
2021-10-31,Germany,4616602.0,99272.0,58687279.0,70.39,137011.0,2.1503261489727725
2021-11-01,Germany,4616602.0,99272.0,58699341.0,70.41,0.0,2.1503261489727725
2021-11-02,Germany,4616602.0,99272.0,58742662.0,70.46,0.0,2.1503261489727725
2021-11-03,Germany,4616602.0,99272.0,58796714.0,70.53,0.0,2.1503261489727725
2021-11-04,Germany,4616602.0,99272.0,58855140.0,70.6,0.0,2.1503261489727725
2021-11-05,Germany,4616602.0,99272.0,58898376.0,70.65,0.0,2.1503261489727725
2021-11-06,Germany,4616602.0,99272.0,58917367.0,70.67,0.0,2.1503261489727725
2021-11-07,Germany,4794470.0,100944.0,58923371.0,70.68,177868.0,2.105425625773026
2021-11-08,Germany,4794470.0,100944.0,58954566.0,70.71,0.0,2.105425625773026
2021-11-09,Germany,4794470.0,100944.0,59016134.0,70.79,0.0,2.105425625773026
2021-11-10,Germany,4794470.0,100944.0,59081928.0,70.87,0.0,2.105425625773026
2021-11-11,Germany,4794470.0,100944.0,59152016.0,70.95,0.0,2.105425625773026
2021-11-12,Germany,4794470.0,100944.0,59206792.0,71.02,0.0,2.105425625773026
2021-11-13,Germany,4794470.0,100944.0,59232905.0,71.05,0.0,2.105425625773026
2021-11-14,Germany,5065644.0,103230.0,59240874.0,71.06,271174.0,2.0378455335590107
2021-11-15,Germany,5065644.0,103230.0,59280795.0,71.11,0.0,2.0378455335590107
2021-11-16,Germany,5065644.0,103230.0,59353398.0,71.19,0.0,2.0378455335590107
2021-11-17,Germany,5065644.0,103230.0,59428640.0,71.28,0.0,2.0378455335590107
2021-11-18,Germany,5065644.0,103230.0,59511324.0,71.38,0.0,2.0378455335590107
2021-11-19,Germany,5065644.0,103230.0,59584088.0,71.47,0.0,2.0378455335590107
2021-11-20,Germany,5065644.0,103230.0,59633033.0,71.53,0.0,2.0378455335590107
2021-11-21,Germany,5417298.0,105940.0,59647587.0,71.55,351654.0,1.9555874533762037
2021-11-22,Germany,5417298.0,105940.0,59715951.0,71.63,0.0,1.9555874533762037
2021-11-23,Germany,5417298.0,105940.0,59841770.0,71.78,0.0,1.9555874533762037
2021-11-24,Germany,5417298.0,105940.0,59986097.0,71.95,0.0,1.9555874533762037
2021-11-25,Germany,5417298.0,105940.0,60131660.0,72.13,0.0,1.9555874533762037
2021-11-26,Germany,5417298.0,105940.0,60248708.0,72.27,0.0,1.9555874533762037
2021-11-27,Germany,5417298.0,105940.0,60358961.0,72.4,0.0,1.9555874533762037
2021-11-28,Germany,5820646.0,109033.0,60385604.0,72.43,403348.0,1.8732113239664463
2021-11-29,Germany,5820646.0,109033.0,60469178.0,72.53,0.0,1.8732113239664463
2021-11-30,Germany,5820646.0,109033.0,60592071.0,72.68,0.0,1.8732113239664463
2021-12-01,Germany,5820646.0,109033.0,60717936.0,72.83,0.0,1.8732113239664463
2021-12-02,Germany,5820646.0,109033.0,60835152.0,72.97,0.0,1.8732113239664463
2021-12-03,Germany,5820646.0,109033.0,60933000.0,73.09,0.0,1.8732113239664463
2021-12-04,Germany,5820646.0,109033.0,61020582.0,73.19,0.0,1.8732113239664463
2021-12-05,Germany,6208700.0,111898.0,61041950.0,73.22,388054.0,1.8022774493855396
2021-12-06,Germany,6208700.0,111898.0,61110177.0,73.3,0.0,1.8022774493855396
2021-12-07,Germany,6208700.0,111898.0,61204781.0,73.41,0.0,1.8022774493855396
2021-12-08,Germany,6208700.0,111898.0,61306290.0,73.54,0.0,1.8022774493855396
2021-12-09,Germany,6208700.0,111898.0,61400317.0,73.65,0.0,1.8022774493855396
2021-12-10,Germany,6208700.0,111898.0,61479136.0,73.74,0.0,1.8022774493855396
2021-12-11,Germany,6208700.0,111898.0,61552332.0,73.83,0.0,1.8022774493855396
2021-12-12,Germany,6546708.0,114411.0,61570178.0,73.85,338008.0,1.7476111657950835
2021-12-13,Germany,6546708.0,114411.0,61624490.0,73.92,0.0,1.7476111657950835
2021-12-14,Germany,6546708.0,114411.0,61712344.0,74.02,0.0,1.7476111657950835
2021-12-15,Germany,6546708.0,114411.0,61816964.0,74.15,0.0,1.7476111657950835
2021-12-16,Germany,6546708.0,114411.0,61921695.0,74.27,0.0,1.7476111657950835
2021-12-17,Germany,6546708.0,114411.0,62027480.0,74.4,0.0,1.7476111657950835
2021-12-18,Germany,6546708.0,114411.0,62135177.0,74.53,0.0,1.7476111657950835
2021-12-19,Germany,6820211.0,116405.0,62177341.0,74.58,273503.0,1.706765377200207
2021-12-20,Germany,6820211.0,116405.0,62252653.0,74.67,0.0,1.706765377200207
2021-12-21,Germany,6820211.0,116405.0,62352441.0,74.79,0.0,1.706765377200207
2021-12-22,Germany,6820211.0,116405.0,62453499.0,74.91,0.0,1.706765377200207
2021-12-23,Germany,6820211.0,116405.0,62513007.0,74.98,0.0,1.706765377200207
2021-12-24,Germany,6820211.0,116405.0,62517017.0,74.99,0.0,1.706765377200207
2021-12-25,Germany,6820211.0,116405.0,62518665.0,74.99,0.0,1.706765377200207
2021-12-26,Germany,7014043.0,117692.0,62523969.0,75.0,193832.0,1.6779480821546147
2021-12-27,Germany,7014043.0,117692.0,62574763.0,75.06,0.0,1.6779480821546147
2021-12-28,Germany,7014043.0,117692.0,62639457.0,75.13,0.0,1.6779480821546147
2021-12-29,Germany,7014043.0,117692.0,62704405.0,75.21,0.0,1.6779480821546147
2021-12-30,Germany,7014043.0,117692.0,62751201.0,75.27,0.0,1.6779480821546147
2021-12-31,Germany,7014043.0,117692.0,62755976.0,75.27,0.0,1.6779480821546147
2022-01-01,Germany,7014043.0,117692.0,62758193.0,75.28,0.0,1.6779480821546147
2022-01-02,Germany,7222739.0,118721.0,62774611.0,75.3,208696.0,1.6437116168810753
2022-01-03,Germany,7222739.0,118721.0,62814204.0,75.34,0.0,1.6437116168810753
2022-01-04,Germany,7222739.0,118721.0,62871734.0,75.41,0.0,1.6437116168810753
2022-01-05,Germany,7222739.0,118721.0,62932160.0,75.49,0.0,1.6437116168810753
2022-01-06,Germany,7222739.0,118721.0,62983730.0,75.55,0.0,1.6437116168810753
2022-01-07,Germany,7222739.0,118721.0,63040539.0,75.62,0.0,1.6437116168810753
2022-01-08,Germany,7222739.0,118721.0,63086260.0,75.67,0.0,1.6437116168810753
2022-01-09,Germany,7560621.0,119591.0,63104972.0,75.69,337882.0,1.5817616039740652
2022-01-10,Germany,7560621.0,119591.0,63142353.0,75.74,0.0,1.5817616039740652
2022-01-11,Germany,7560621.0,119591.0,63196740.0,75.8,0.0,1.5817616039740652
2022-01-12,Germany,7560621.0,119591.0,63256573.0,75.87,0.0,1.5817616039740652
2022-01-13,Germany,7560621.0,119591.0,63314902.0,75.94,0.0,1.5817616039740652
2022-01-14,Germany,7560621.0,119591.0,63377461.0,76.02,0.0,1.5817616039740652
2022-01-15,Germany,7560621.0,119591.0,63436211.0,76.09,0.0,1.5817616039740652
2022-01-16,Germany,8046745.0,120284.0,63455132.0,76.11,486124.0,1.4948156055647346
2022-01-17,Germany,8046745.0,120284.0,63494717.0,76.16,0.0,1.4948156055647346
2022-01-18,Germany,8046745.0,120284.0,63545417.0,76.22,0.0,1.4948156055647346
2022-01-19,Germany,8046745.0,120284.0,63604009.0,76.29,0.0,1.4948156055647346
2022-01-20,Germany,8046745.0,120284.0,63661838.0,76.36,0.0,1.4948156055647346
2022-01-21,Germany,8046745.0,120284.0,63715286.0,76.42,0.0,1.4948156055647346
2022-01-22,Germany,8046745.0,120284.0,63753640.0,76.47,0.0,1.4948156055647346
2022-01-23,Germany,8843560.0,121151.0,63766922.0,76.49,796815.0,1.369934732166684
2022-01-24,Germany,8843560.0,121151.0,63798013.0,76.52,0.0,1.369934732166684
2022-01-25,Germany,8843560.0,121151.0,63839566.0,76.57,0.0,1.369934732166684
2022-01-26,Germany,8843560.0,121151.0,63881081.0,76.62,0.0,1.369934732166684
2022-01-27,Germany,8843560.0,121151.0,63922913.0,76.67,0.0,1.369934732166684
2022-01-28,Germany,8843560.0,121151.0,63961479.0,76.72,0.0,1.369934732166684
2022-01-29,Germany,8843560.0,121151.0,63988005.0,76.75,0.0,1.369934732166684
2022-01-30,Germany,9957912.0,122268.0,63996924.0,76.76,1114352.0,1.227847765676178
2022-01-31,Germany,9957912.0,122268.0,64018481.0,76.79,0.0,1.227847765676178
2022-02-01,Germany,9957912.0,122268.0,64044050.0,76.82,0.0,1.227847765676178
2022-02-02,Germany,9957912.0,122268.0,64074692.0,76.86,0.0,1.227847765676178
2022-02-03,Germany,9957912.0,122268.0,64103430.0,76.89,0.0,1.227847765676178
2022-02-04,Germany,9957912.0,122268.0,64129589.0,76.92,0.0,1.227847765676178
2022-02-05,Germany,9957912.0,122268.0,64145963.0,76.94,0.0,1.227847765676178
2022-02-06,Germany,11250652.0,123772.0,64151547.0,76.95,1292740.0,1.1001317968060873
2022-02-07,Germany,11250652.0,123772.0,64164388.0,76.96,0.0,1.1001317968060873
2022-02-08,Germany,11250652.0,123772.0,64185948.0,76.99,0.0,1.1001317968060873
2022-02-09,Germany,11250652.0,123772.0,64205932.0,77.01,0.0,1.1001317968060873
2022-02-10,Germany,11250652.0,123772.0,64224726.0,77.04,0.0,1.1001317968060873
2022-02-11,Germany,11250652.0,123772.0,64242249.0,77.06,0.0,1.1001317968060873
2022-02-12,Germany,11250652.0,123772.0,64252761.0,77.07,0.0,1.1001317968060873
2022-02-13,Germany,12560497.0,125477.0,64255788.0,77.07,1309845.0,0.9989811708883812
2022-02-14,Germany,12560497.0,125477.0,64265339.0,77.08,0.0,0.9989811708883812
2022-02-15,Germany,12560497.0,125477.0,64279759.0,77.1,0.0,0.9989811708883812
2022-02-16,Germany,12560497.0,125477.0,64292818.0,77.12,0.0,0.9989811708883812
2022-02-17,Germany,12560497.0,125477.0,64305655.0,77.13,0.0,0.9989811708883812
2022-02-18,Germany,12560497.0,125477.0,64321877.0,77.15,0.0,0.9989811708883812
